1065,131,131
1066,131,135
1067,133,133
1068,133,133
1069,133,133
1070,133,133
1071,133,133
1072,133,133
1073,133,133
1074,133,133
1075,133,133
1076,133,133
1077,133,133
1078,133,133
1079,133,133
1080,133,133
1081,133,133
1082,133,133
1083,133,133
1084,133,133
1085,133,133
1086,133,133
1087,133,133
1088,133,133
1089,133,133
1090,133,133
1091,133,133
1092,133,133
1093,133,133
1094,133,133
1095,133,133
1096,133,133
1097,133,133
1098,131,131
1099,131,131
1100,133,133
1101,133,133
1102,131,136
1103,136,136
1104,136,136
1105,136,136
1106,130,130
1107,132,130
1108,130,130
1109,130,130
1110,136,136
1111,136,136
1112,136,136
1113,136,136
1114,136,136
1115,132,136
1116,136,136
1117,136,136
1118,136,136
1119,136,136
1120,141,141
1121,136,136
1122,132,132
1123,132,132
1124,132,132
1125,132,132
1126,132,132
1127,132,132
1128,132,132
1129,132,132
1130,132,132
1131,132,132
1132,132,132
1133,132,132
1134,132,132
1135,132,132
1136,132,132
1137,137,132
1138,132,132
1139,132,132
1140,132,132
1141,132,132
1142,132,137
1143,137,132
1144,132,132
1145,132,132
1146,132,132
1147,132,132
1148,132,132
1149,137,137
1150,137,137
1151,137,137
1152,137,137
1153,134,134
1154,134,134
1155,134,134
1156,134,134
1157,131,134
1158,131,131
1159,131,131
1160,131,131
1161,134,131
1162,134,131
1163,134,134
1164,134,134
1165,134,134
1166,134,134
1167,131,131
1168,134,131
1169,131,134
1170,134,134
1171,138,138
1172,136,138
1173,138,138
1174,138,138
1175,126,126
1176,136,136
1177,133,133
1178,133,133
1179,133,133
1180,140,133
1181,133,133
1182,133,133
1183,133,133
1184,133,133
1185,141,141
1186,141,141
1187,133,133
1188,133,133
1189,133,133
1190,133,133
1191,133,133
1192,133,133
1193,140,140
1194,140,140
1195,142,142
1196,133,133
1197,133,133
1198,140,140
1199,133,140
1200,133,133
1201,141,141
1202,133,133
1203,133,133
1204,133,133
1205,140,140
1206,133,140
1207,140,140
1208,140,140
1209,140,140
1210,130,130
1211,130,130
1212,144,144
1213,144,144
1214,144,144
1215,144,144
1216,136,144
1217,144,144
1218,141,142
1219,142,142
1220,142,142
1221,142,142
1222,142,142
1223,142,142
1224,142,142
1225,142,142
1226,142,142
1227,142,142
1228,142,142
1229,142,142
1230,142,142
1231,142,142
1232,142,142
1233,142,142
1234,137,137
1235,137,137
1236,137,137
1237,137,144
1238,144,144
1239,144,144
1240,139,144
1241,139,144
1242,144,144
1243,144,144
1244,144,144
1245,144,144
1246,144,144
1247,135,135
1248,135,135
1249,140,135
1250,135,135
1251,135,135
1252,135,135
1253,134,133
1254,133,133
1255,133,133
1256,133,133
1257,133,133
1258,133,133
1259,134,134
